name,establishment,address,city,locality,latitude,longitude,locality_verbose,cuisines,timings,average_cost_for_two,price_range,highlights,aggregate_rating,rating_text,votes,photo_count,delivery,takeaway
Mahesh Lunch Home,Casual Dining,"Near J.W Marriott, Juhu Tara Road, Juhu, Mumbai",Mumbai,Juhu,19.10368627,72.82673568,"Juhu, Mumbai","Seafood, North Indian, Chinese, Mangalorean","Mon-Sun (12 Noon to 3:30 PM, 7 PM to 0:30 AM)",1800,3,"Dinner', 'Delivery', 'Credit Card', 'Lunch', 'Serves Alcohol', 'Cash', 'Takeaway Available', 'Debit Card', 'Valet Parking Available', 'Indoor Seating', 'Air Conditioned', 'Group Meal', 'Fullbar",4.3,Very Good,1756,2388,1,-1
Ferry Wharf,Casual Dining,"Unit 11, 12, Building 3, ONGC Lane, Opposite Lilavati Hospital, Reclamation, Bandra West",Mumbai,"Reclamation, Bandra West",19.04934636,72.82933775,"Reclamation, Bandra West, Mumbai","Seafood, North Indian, Biryani","11 AM to 3:30 PM, 7 PM to 12:30 AM",1500,3,"Lunch', 'Takeaway Available', 'Debit Card', 'Dinner', 'Cash', 'Delivery', 'Credit Card', 'Free Parking', 'Outdoor Seating', 'Table booking recommended', 'Kid Friendly', 'Wheelchair Accessible', 'Valet Parking Available', 'Indoor Seating', 'Air Conditioned",4.3,Very Good,500,902,1,-1
Ferry Wharf,Casual Dining,"Shop 6&7, Raj Infinia, Evershine Nagar, Malad West, Mumbai",Mumbai,Malad West,19.188912,72.833998,"Malad West, Mumbai","Seafood, North Indian, Biryani","11 AM to 3:30 PM, 7 PM to 12:30 AM",1500,3,"Dinner', 'Cash', 'Delivery', 'Credit Card', 'Lunch', 'Takeaway Available', 'Debit Card', 'Valet Parking Available', 'Indoor Seating', 'Table reservation required', 'Kid Friendly', 'Free Parking', 'Fullbar', 'Table booking for Groups', 'Air Conditioned', 'Disabled Friendly', 'Wheelchair Accessible",4.3,Very Good,169,348,1,-1
A.Rama Nayak's Udipi Shri Krishna Boarding,Quick Bites,"1st Floor, LBS Market Building, Near Matunga Central Railway Station, Matunga East, Mumbai",Mumbai,Matunga East,19.02742417,72.85070792,"Matunga East, Mumbai",South Indian,"10:30 AM to 3 PM, 7 PM to 10 PM (Tue-Sun), Mon Closed",300,1,"Dinner', 'Cash', 'Breakfast', 'Debit Card', 'Lunch', 'Takeaway Available', 'Credit Card', 'Indoor Seating', 'Pure Veg', 'Table Reservation Not Required",4.3,Very Good,1077,365,-1,-1
Shamiana - The Taj Mahal Palace,Fine Dining,"The Taj Mahal Palace & Tower, Apollo Bunder, Colaba, Mumbai",Mumbai,"The Taj Mahal Palace, Colaba",18.92213975,72.83375636,"The Taj Mahal Palace, Colaba, Mumbai","North Indian, Continental, Asian",24 Hours,2500,4,"Credit Card', 'Breakfast', 'Debit Card', 'Dinner', 'Cash', 'Lunch', 'Celebrity Frequented', 'Indoor Seating', 'Table booking recommended', 'Wheelchair Accessible', 'All Day Breakfast', 'Brunch', 'Fullbar', '4/5 Star', 'Air Conditioned', 'Luxury Dining', 'Wifi",4.3,Very Good,1733,1445,-1,-1
Dome - InterContinental,Fine Dining,"Hotel InterContinental, 135, Churchgate, Mumbai",Mumbai,"InterContinental, Churchgate",18.9349204,72.82411013,"InterContinental, Churchgate, Mumbai","Japanese, Sushi, Pizza, North Indian, Asian",5 PM to 1:30 AM,3500,4,"Dinner', 'Credit Card', 'Serves Alcohol', 'Cash', 'Debit Card', 'Nightlife', 'Fullbar', 'Wine', 'Live Music', 'Serves Cocktails', 'Restricted Entry', 'Disabled Friendly', 'Private Dining Area Available', 'Valet Parking Available', 'Outdoor Seating', 'Beer', 'Rooftop', 'Seaview', 'Air Conditioned', 'Smoking Area",4.3,Çok iyi,2796,807,-1,-1
Estella,Fine Dining,"Ground Floor, Nichani Kutir Building, Juhu Tara Road, Opposite HDFC Bank, Juhu, Mumbai",Mumbai,Juhu,19.09006344,72.82740422,"Juhu, Mumbai","Asian, European, Bar Food",6 PM to 1 AM (Mon-Sun),2500,4,"Dinner', 'Credit Card', 'Serves Alcohol', 'Cash', 'Debit Card', 'Valet Parking Available', 'Outdoor Seating', 'Serves Cocktails', 'Table booking recommended', 'Air Conditioned', 'Private Dining Area Available', 'Wheelchair Accessible', 'Fullbar', 'Indoor Seating', 'Seaview', 'Restricted Entry', 'Smoking Area', 'Wifi",4.3,Çok iyi,1167,992,-1,-1
Sea Lounge - The Taj Mahal Palace,Cafe,"The Taj Mahal Palace, Apollo Bunder, Colaba, Mumbai",Mumbai,"The Taj Mahal Palace, Colaba",18.92213975,72.83375636,"The Taj Mahal Palace, Colaba, Mumbai","Cafe, Italian",7 AM to 12 Midnight (Mon-Sun),3500,4,"Dinner', 'Cash', 'Credit Card', 'Debit Card', 'Lunch', 'Serves Alcohol', 'Breakfast', 'Live Music', 'Seaview', 'Table booking recommended', 'Fullbar', 'Indoor Seating', 'Air Conditioned', 'Wifi",4.3,Çok iyi,757,791,-1,-1
Ziya - The Oberoi Mumbai,Fine Dining,"The Oberoi, Nariman Point, Mumbai",Mumbai,"The Oberoi, Nariman Point",18.92740544,72.82154292,"The Oberoi, Nariman Point, Mumbai","North Indian, Mughlai","12:30 PM to 2:15 PM, 7 PM to 11:30 PM",4500,4,"Lunch', 'Cash', 'Credit Card', 'Debit Card', 'Dinner', 'Table booking recommended', 'Wheelchair Accessible', 'Fullbar', 'Romantic Dining', 'Seaview', 'Air Conditioned', 'Luxury Dining', 'Wifi', 'Brunch', 'Indoor Seating",4.3,Çok iyi,671,632,-1,-1
Thangabali,Casual Dining,"Ground Floor, Royal Sands Builidng, Raheja Classic Lane, Andheri Lokhandwala, Andheri West",Mumbai,"Andheri Lokhandwala, Andheri West",19.13969212,72.82938235,"Andheri Lokhandwala, Andheri West, Mumbai","South Indian, Andhra, Seafood, Chettinad, Kerala",12 Noon to 11:45 PM,1200,3,"Dinner', 'Cash', 'Takeaway Available', 'Debit Card', 'Lunch', 'Serves Alcohol', 'Delivery', 'Credit Card', 'Indoor Seating', 'Table booking recommended', 'Fullbar', 'Air Conditioned",4.3,Very Good,922,1860,1,-1
Drinkery 51,Casual Dining,"1st Floor, Vibgyor Towers, Bandra Kurla Complex, Mumbai",Mumbai,Bandra Kurla Complex,19.06717571,72.86749285,"Bandra Kurla Complex, Mumbai","North Indian, Asian, Continental, Seafood",12 Noon to 1:30 AM,2000,4,"Dinner', 'Debit Card', 'Lunch', 'Serves Alcohol', 'Cash', 'Credit Card', 'Live Music', 'Serves Cocktails', 'Table booking recommended', 'Available for Functions', 'Resto Bar', 'Private Dining Area Available', 'Wheelchair Accessible', 'Live Sports Screening', 'Valet Parking Available', 'Wine', 'Beer', 'Indoor Seating', 'Restricted Entry', 'Air Conditioned', 'Smoking Area', 'Group Meal', 'DJ', 'Nightlife', 'Fullbar",4.4,Very Good,3796,1897,1,-1
Versova Social,Bar,"1311/2, Plot B, Savitribai Jotiba Phule Road, Versova Link Road, Versova, Andheri West",Mumbai,"Versova, Andheri West",19.12562846,72.82219637,"Versova, Andheri West, Mumbai","American, North Indian, Chinese, Asian, Beverages, Continental, Biryani",9am to 1am (Mon-Sun),1400,3,"Dinner', 'Delivery', 'Breakfast', 'Lunch', 'Cash', 'Credit Card', 'Debit Card', 'Dance Floor', 'Nightlife', 'Fullbar', 'Live Music', 'Serves Cocktails', 'LGBTQIA Friendly', 'Smoking Area', 'Live Sports Screening', 'Valet Parking Available', 'Outdoor Seating', 'Indoor Seating', 'Table booking recommended', 'Wifi",4.4,Very Good,3977,2998,1,-1
Butterfly High,Bar,"Unit 4, Ground Floor, Jet Airways Godrej G Block, next to MCA, Bandra Kurla Complex, Mumbai",Mumbai,Bandra Kurla Complex,19.06032078,72.86426917,"Bandra Kurla Complex, Mumbai",Modern Indian,"12 Noon to 12 Midnight, 12 Midnight to 1:30 AM",1200,3,"Lunch', 'Serves Alcohol', 'Cash', 'Delivery', 'Debit Card', 'Dinner', 'Credit Card', 'Free Parking', 'Nightlife', 'Wine', 'Indoor Seating', 'Table booking recommended', 'Air Conditioned', 'Live Sports Screening', 'Fullbar', 'Beer', 'Serves Cocktails', 'Free Wifi', 'Digital Payments Accepted', 'Resto Bar', 'Smoking Area",4.4,Very Good,1403,2667,-1,-1
Eat Play Love,Casual Dining,"Vikrant Circle, Near Satyam Shopping Centre, Ghatkopar East, Mumbai",Mumbai,Ghatkopar East,19.07523635,72.90390451,"Ghatkopar East, Mumbai","Italian, Fast Food",11:30 AM to 12:30 AM (Mon-Sun),600,2,"Lunch', 'Takeaway Available', 'Debit Card', 'No Alcohol Available', 'Dinner', 'Cash', 'Delivery', 'Credit Card', 'Live Sports Screening', 'Indoor Seating', 'Digital Payments Accepted', 'Table Reservation Not Required', 'Wheelchair Accessible', 'Outdoor Seating', 'Air Conditioned",4.4,Very Good,2003,1234,-1,-1
Soul Curry,Casual Dining,"Crystal Building, Ground Floor, Near Gopal Sharma School, Powai Vihar Complex, Powai, Mumbai",Mumbai,Powai,19.11668423,72.90245611,"Powai, Mumbai","North Indian, Chinese, Italian",12 Noon to 1 AM,1800,3,"Dinner', 'Delivery', 'Credit Card', 'Debit Card', 'Lunch', 'Serves Alcohol', 'Cash', 'Takeaway Available', 'Live Sports Screening', 'Fullbar', 'Indoor Seating', 'Table booking recommended', 'Axis Bank - Dining Delights', 'Live Entertainment', 'Valet Parking Available', 'Outdoor Seating', 'Air Conditioned', 'Brunch",4.4,Very Good,1189,1785,1,-1
Persia Darbar,Casual Dining,"6/7, Lily Tower CHS Ltd, R.B. Sharma Center, S V Road, Jogeshwari West, Jogeshwari, Mumbai",Mumbai,Jogeshwari,19.13701657,72.84685627,"Jogeshwari, Mumbai","Mughlai, North Indian, Chinese",12 Noon to 2:30 AM,1000,3,"Lunch', 'Cash', 'Credit Card', 'No Alcohol Available', 'Dinner', 'Delivery', 'Debit Card', 'Free Parking', 'Indoor Seating', 'Air Conditioned', 'Group Meal', 'Valet Parking Available', 'Table Reservation Not Required",4.4,Very Good,1709,1458,-1,-1
Baba Falooda,Dessert Parlour,"Shop 2, Ground Floor, Plot 52, Gladys Chamber, S.B Kadri Marg, L.J Second Lane, Mahim, Mumbai",Mumbai,Mahim,19.03994891,72.84125213,"Mahim, Mumbai","Desserts, Ice Cream, Beverages",2pm to 1am (Mon-Sun),300,1,"No Seating Available', 'Cash', 'Takeaway Available', 'Air Conditioned', 'Pure Veg', 'Digital Payments Accepted', 'Table Reservation Not Required', 'Desserts and Bakes",4.4,Very Good,2183,1131,1,-1
The Fusion Kitchen,Casual Dining,"Plot D9, Road 21, Andheri East, Near Passport Office, Adjoining Maruti Fortpoint, Shree Krishna Nagar, Marol MIDC Industry Estate, Marol, Mumbai",Mumbai,Marol,19.120775,72.87541,"Marol, Mumbai","Chinese, Continental, European, North Indian, Italian, Mexican, Pizza",12:30pm to 12midnight (Mon-Sun),1600,3,"Lunch', 'Serves Alcohol', 'Cash', 'Delivery', 'Debit Card', 'Dinner', 'Takeaway Available', 'Credit Card', 'Live Sports Screening', 'Valet Parking Available', 'Outdoor Seating', 'Table booking recommended', 'Kid Friendly', 'Serves Jain Food', 'Sports TV', 'Fullbar', 'Indoor Seating', 'Free Wifi', 'Air Conditioned', 'Axis Bank - Dining Delights', 'Wifi",4.4,Very Good,3225,2465,1,-1
Cavalry The Lounge,Lounge,"2nd Floor, Heera Panna Shopping Center, Next To Lake Solitaire, Hiranandani Gardens, Powai, Mumbai",Mumbai,Powai,19.11940382,72.90552355,"Powai, Mumbai","North Indian, Chinese, Continental, Italian","12midnight to 1:30am, 3pm to 12midnight (Mon-Sun)",2300,4,"Lunch', 'Cash', 'Credit Card', 'Debit Card', 'Dinner', 'DJ', 'Free Parking', 'Live Sports Screening', 'Valet Parking Available', 'Live Music', 'Above 18 Only', 'Restricted Entry', 'Smoking Area', 'Dance Floor', 'Live Entertainment', 'Nightlife', 'Fullbar', 'Indoor Seating', 'Table booking recommended', 'Air Conditioned', 'Private Dining Area Available', 'Wifi",4.4,Very Good,3153,1519,-1,-1
Glocal Junction,Casual Dining,"Ground Floor, Nehru Centre, Dr. Annie Besant Road, Opposite Nehru Planitorium, Worli, Mumbai",Mumbai,Worli,18.98966771,72.81463053,"Worli, Mumbai","Continental, North Indian, European, Finger Food",12noon to 1:30am (Mon-Sun),1800,3,"Dinner', 'Cash', 'Takeaway Available', 'Debit Card', 'Serves Alcohol', 'Delivery', 'Credit Card', 'Live Music', 'Table booking recommended', 'Wifi', 'Brunch', 'DJ', 'Live Entertainment', 'Valet Parking Available', 'Indoor Seating', 'Air Conditioned', 'Smoking Area', 'Buffet', 'Karaoke', 'Live Sports Screening', 'Fullbar",4.4,Very Good,2518,3106,-1,-1
Jimis Burger,Quick Bites,"Shop B2, Shree Siddhivinayak Plaza, Off link Road, Opposite Citi Mall, Andheri Lokhandwala, Andheri West, Mumbai",Mumbai,"Andheri Lokhandwala, Andheri West",19.13963162,72.83341639,"Andheri Lokhandwala, Andheri West, Mumbai","Fast Food, Burger",12 Noon to 12 Midnight,700,2,"Dinner', 'Cash', 'Takeaway Available', 'Debit Card', 'Lunch', 'Delivery', 'Credit Card', 'Indoor Seating', 'Digital Payments Accepted",4.4,Very Good,2430,3880,-1,-1
Canto Cafe & Bar,Casual Dining,"534, SVP Road, Hughes Road, Opera House, Charni Road, Mumbai",Mumbai,Charni Road,18.95674252,72.81585563,"Charni Road, Mumbai","Continental, Mexican, Italian, American","12noon to 1:30am (Mon-Sat),8:30am to 1:30am (Sun)",1300,3,"Lunch', 'Serves Alcohol', 'Cash', 'Delivery', 'Credit Card', 'Dinner', 'Takeaway Available', 'Debit Card', 'Live Sports Screening', 'Fullbar', 'Table booking recommended', 'Valet Parking Available', 'Indoor Seating', 'Free Wifi', 'Air Conditioned', 'Wifi",4.4,Very Good,2917,2183,1,-1
Aromas Cafe & Bistro,Cafe,"13-14, Plaza Commercial Premises Co-operative Society Ltd, Oshiwara Link New Link Road, Oshiwara, Andheri West",Mumbai,"Oshiwara, Andheri West",19.14832535,72.83147749,"Oshiwara, Andheri West, Mumbai","Cafe, American, Mexican, Italian",7:30 AM to 1 AM,1000,3,"Lunch', 'Takeaway Available', 'Debit Card', 'Serves Alcohol', 'Dinner', 'Cash', 'Credit Card', 'Breakfast', 'Live Sports Screening', 'Outdoor Seating', 'Beer', 'Free Wifi', 'Kid Friendly', 'Wifi', 'Serves Jain Food', 'All Day Breakfast', 'Table booking recommended', 'Valet Parking Available', 'Wine', 'Indoor Seating', 'Air Conditioned', 'Halal",4.4,Very Good,1454,2295,1,-1
Tick-eat,Casual Dining,"Shop 2, 3 & 4, Marathon Max Building, Goregoan Link Road, Mulund West, Mumbai",Mumbai,Mulund West,19.16401744,72.93817911,"Mulund West, Mumbai","North Indian, Italian, Chinese, Mexican, Lebanese","8:30am to 3:30pm, 7:30pm to 11:30pm (Mon-Sun)",800,2,"Credit Card', 'Dinner', 'Takeaway Available', 'Debit Card', 'Lunch', 'Cash', 'Wifi', 'Pure Veg', 'Buffet', 'Group Meal', 'Lunch Menu', 'Sports TV', 'Indoor Seating', 'Air Conditioned', 'Axis Bank - Dining Delights', 'Serves Jain Food', 'Brunch', 'Live Sports Screening', 'Valet Parking Available', 'Digital Payments Accepted', 'Kid Friendly",4.4,Very Good,858,2870,1,-1
Foo,Casual Dining,"Phoenix Mill Compound, High Street Phoenix, Senapati Bapat Marg, Lower Parel, Mumbai",Mumbai,"High Street Phoenix, Lower Parel",18.99401032,72.82432504,"High Street Phoenix, Lower Parel, Mumbai",Asian,Mon-Sun (12 Noon to 1 AM),2200,4,"Lunch', 'Serves Alcohol', 'Cash', 'Takeaway Available', 'Debit Card', 'Dinner', 'Mall Parking', 'Credit Card', 'Nightlife', 'Fullbar', 'Indoor Seating', 'Digital Payments Accepted', 'Kid Friendly', 'Valet Parking Available', 'Wine', 'Serves Cocktails', 'Table booking recommended', 'Air Conditioned', 'Wifi",4.4,Very Good,1287,1195,-1,-1
Goregaon Social,Bar,"3rd Floor, The Oberoi Mall, Goregaon East, Mumbai",Mumbai,"Oberoi Mall, Goregaon East",19.17399116,72.86069043,"Oberoi Mall, Goregaon East, Mumbai","American, North Indian, Chinese, Asian, Beverages, Continental, Biryani","11am to 1am (Mon-Fri),10am to 1am (Sat-Sun)",1400,3,"Delivery', 'Credit Card', 'Debit Card', 'Lunch', 'Serves Alcohol', 'Cash', 'Takeaway Available', 'Breakfast', 'Dinner', 'Smoking Area', 'Dance Floor', 'Nightlife', 'Fullbar', 'Indoor Seating', 'Table booking recommended', 'LGBTQIA Friendly', 'Wifi', 'Live Sports Screening', 'Valet Parking Available', 'Live Music', 'Serves Cocktails', 'Above 18 Only', 'Air Conditioned",4.4,Very Good,3186,3059,-1,-1
Oye Kake,Casual Dining,"Ground Floor, Trade View Building, Oasis Complex, Lower Parel",Mumbai,Kamala Mills Compound,19.00598093,72.82706894,"Kamala Mills Compound, Mumbai",North Indian,"11 AM to 4 PM, 7 PM to 11 PM",800,2,"Lunch', 'Delivery', 'Debit Card', 'No Alcohol Available', 'Dinner', 'Cash', 'Takeaway Available', 'Credit Card', 'Lunch Menu', 'Indoor Seating', 'Table Reservation Not Required', 'Pure Veg', 'Drive Thru', 'Group Meal",4.4,Very Good,1030,1398,1,-1
Chili's American Grill & Bar,Casual Dining,"13, Ventura Building, Hiranandani Business Park, Central Avenue Road, Powai, Mumbai",Mumbai,Powai,19.11633735,72.90939834,"Powai, Mumbai","American, Mexican, Burger, Tex-Mex",12 Noon to 1:30 AM,2500,4,"Takeaway Available', 'Debit Card', 'Lunch', 'Serves Alcohol', 'Credit Card', 'Dinner', 'Cash', 'Delivery', 'Fullbar', 'Air Conditioned', 'Smoking Area', 'Live Sports Screening', 'Indoor Seating', 'Table booking recommended",4.4,Very Good,7808,4141,1,-1
Glocal Junction,Casual Dining,"Ground Floor, Nehru Centre, Dr. Annie Besant Road, Opposite Nehru Planitorium, Worli, Mumbai",Mumbai,Worli,18.98966771,72.81463053,"Worli, Mumbai","Continental, North Indian, European, Finger Food",12noon to 1:30am (Mon-Sun),1800,3,"Dinner', 'Cash', 'Takeaway Available', 'Debit Card', 'Serves Alcohol', 'Delivery', 'Credit Card', 'Live Music', 'Table booking recommended', 'Wifi', 'Brunch', 'DJ', 'Live Entertainment', 'Valet Parking Available', 'Indoor Seating', 'Air Conditioned', 'Smoking Area', 'Buffet', 'Karaoke', 'Live Sports Screening', 'Fullbar",4.4,Very Good,2518,3106,1,-1
Cafe Free India,Casual Dining,"NM Joshi Marg, Opposite Deepak Cinema, Lower Parel, Mumbai",Mumbai,Lower Parel,19.00567978,72.83093635,"Lower Parel, Mumbai","European, Continental, Asian, Burger",12 Noon to 12:30 AM,1100,3,"Lunch', 'Serves Alcohol', 'Takeaway Available', 'Debit Card', 'Dinner', 'Cash', 'Delivery', 'Credit Card', 'Indoor Seating', 'Table Reservation Not Required', 'Wifi', 'Serves Cocktails', 'Air Conditioned",4.4,Very Good,1052,1475,1,-1
Gughan Supreme South Indian,Casual Dining,"91, Shalimar Building Ground Floor, Near Registrar of Companies (RoC), G Road, Marine Lines, Marine Drive, Mumbai",Mumbai,Marine Lines,18.94393944,72.82533355,"Marine Lines, Mumbai","South Indian, Beverages","7 AM to 11 PM (Mon-Sat), 7 AM to 1 AM (Sun)",500,2,"Dinner', 'Takeaway Available', 'Lunch', 'Cash', 'Credit Card', 'Breakfast', 'Debit Card', 'Lunch Menu', 'Indoor Seating', 'Air Conditioned', 'Kid Friendly', 'Serves Jain Food', 'All Day Breakfast', 'Brunch', 'Group Meal', 'Free Parking', 'Digital Payments Accepted', 'Table Reservation Not Required', 'Pure Veg",4.4,Very Good,928,1111,-1,-1
Pizzaah! District,Casual Dining,"4, Sanghvi Premises Society Ltd, M. G. Road, Near RNA Complex & Hindustan Naka, Kandivali West, Mumbai",Mumbai,Kandivali West,19.20811304,72.83187278,"Kandivali West, Mumbai","Pizza, Fast Food",11 AM to 3 AM,650,2,"Lunch', 'Takeaway Available', 'Credit Card', 'Dinner', 'Cash', 'Delivery', 'Debit Card', 'Valet Parking Available', 'Free Wifi', 'Digital Payments Accepted', 'Kid Friendly', 'LGBTQIA Friendly', 'Pet Friendly', 'Wheelchair Accessible', 'Indoor Seating', 'Table booking recommended', 'Air Conditioned', 'Axis Bank - Dining Delights', 'Smoking Area', 'Vegan Options",4.4,Very Good,2188,2483,1,-1
Zaika Restaurant & Party Hall,Casual Dining,"1st Floor, Govind Mall, 150 Feet Road, Salasar Brij Bhumi, Bhayandar, Mumbai",Mumbai,Bhayandar,19.29503844,72.84991901,"Bhayandar, Mumbai","North Indian, Chinese, Beverages",11am to 11:30pm (Mon-Sun),1000,3,"Dinner', 'Takeaway Available', 'Credit Card', 'Debit Card', 'Lunch', 'Cash', 'Indoor Seating', 'Air Conditioned', 'Table booking recommended', 'Pure Veg', 'Buffet",4.4,Very Good,1060,2411,1,-1
Madeira & Mime,Bar,"G2, Trans Ocean House, Hiranandani Business Park, Lake Boulevard, Powai, Mumbai",Mumbai,Powai,19.12013875,72.90694177,"Powai, Mumbai","Continental, Italian, North Indian, Chinese",Mon-Sun (12 Noon to 1 AM),1500,3,"Dinner', 'Takeaway Available', 'Debit Card', 'Lunch', 'Cash', 'Delivery', 'Credit Card', 'Valet Parking Available', 'Indoor Seating', 'LGBTQIA Friendly', 'Pet Friendly', 'Wifi', 'Fullbar', 'Air Conditioned', 'Smoking Area",4.4,Very Good,3238,3081,1,-1
Jimis Burger,Quick Bites,"Shop B2, Shree Siddhivinayak Plaza, Off link Road, Opposite Citi Mall, Andheri Lokhandwala, Andheri West, Mumbai",Mumbai,"Andheri Lokhandwala, Andheri West",19.13963162,72.83341639,"Andheri Lokhandwala, Andheri West, Mumbai","Fast Food, Burger",12 Noon to 12 Midnight,700,2,"Dinner', 'Cash', 'Takeaway Available', 'Debit Card', 'Lunch', 'Delivery', 'Credit Card', 'Indoor Seating', 'Digital Payments Accepted",4.4,Very Good,2430,3880,1,-1
Huber & Holly,Dessert Parlour,"Beach Haven II, Ground Floor, Juhu Tara Road, Juhu, Mumbai",Mumbai,Juhu,19.09900087,72.82756984,"Juhu, Mumbai","Desserts, Ice Cream, Italian, Pizza, Beverages",10 AM to 12:30 AM,800,2,"Debit Card', 'Lunch', 'Cash', 'Takeaway Available', 'Credit Card', 'Dinner', 'Delivery', 'Serves Jain Food', 'Valet Parking Available', 'Digital Payments Accepted', 'Catering Available', 'Desserts and Bakes', 'Indoor Seating', 'Air Conditioned', 'Kid Friendly', 'Pure Veg",4.4,Very Good,628,599,1,-1
Hotel Ram Ashraya,Quick Bites,"Bhandarkar Road, Matunga East, Mumbai",Mumbai,Matunga East,19.02817282,72.85182305,"Matunga East, Mumbai",South Indian,"Closed (Mon),5 AM to 9:30 PM (Tue-Sun)",200,1,"Cash', 'Takeaway Available', 'No Alcohol Available', 'Dinner', 'Breakfast', 'Lunch', 'Indoor Seating', 'Serves Jain Food', 'Pure Veg', 'Table Reservation Not Required",4.4,Very Good,5173,4788,-1,-1
Tossin Pizza,Quick Bites,"Shop 9, Ground Floor, Rizvi House Hill Road, A Wing 34, Hill Road, Bandra West, Mumbai",Mumbai,"Hill Road, Bandra West",19.05611649,72.83507969,"Hill Road, Bandra West, Mumbai","Pizza, Italian, Fast Food",11am to 5am (Mon-Sun),900,2,"Dinner', 'Delivery', 'Credit Card', 'Lunch', 'Cash', 'Takeaway Available', 'Debit Card', 'Indoor Seating', 'Table booking recommended",4.4,Very Good,706,218,1,-1
Theobroma,Bakery,"Shop 8, Ground Floor, City Park Building, Central Avenue, Hiranandani Business Park, Phase 2 Dmart, Next to Kotak Bank, Powai, Mumbai",Mumbai,Powai,19.11571866,72.90878143,"Powai, Mumbai","Bakery, Desserts, Fast Food",8 AM to 12 Midnight,600,2,"Cash', 'Debit Card', 'Takeaway Available', 'Credit Card', 'Delivery', 'Breakfast', 'No Alcohol Available', 'Air Conditioned', 'Desserts and Bakes', 'Indoor Seating",4.4,Very Good,3347,3449,1,-1
The Boston Cupcakery,Dessert Parlour,"Shop 1, Legend Apartment, Near Millat Nagar Circle, Andheri Lokhandwala, Andheri West",Mumbai,"Andheri Lokhandwala, Andheri West",19.14682755,72.82815658,"Andheri Lokhandwala, Andheri West, Mumbai","Desserts, Bakery",10 AM to 1:30 AM,500,2,"Cash', 'Debit Card', 'No Alcohol Available', 'Takeaway Available', 'Credit Card', 'Delivery', 'Outdoor Seating', 'Indoor Seating', 'Desserts and Bakes', 'Air Conditioned",4.4,Very Good,2463,3892,-1,-1
Merwans Cake Stop,Bakery,"9/12, Madhav Nagar, SV Road, Near Andheri West Station, Mumbai",Mumbai,Near Andheri West Station,19.11961892,72.84564223,"Near Andheri West Station, Mumbai","Bakery, Fast Food, Desserts","10 AM to 10:30 PM (Mon-Wed, Fri-Sun), Thu Closed",400,1,"No Seating Available', 'Cash', 'Credit Card', 'Takeaway Available', 'Debit Card', 'Desserts and Bakes', 'Air Conditioned",4.4,Very Good,1903,1240,-1,-1
Oh Dough,Bakery,"Hind Rajasthan Chambers, 6 Allana Marg, Fort, Mumbai",Mumbai,Fort,18.9295966,72.83187445,"Fort, Mumbai","Bakery, Desserts, Beverages","11:30 AM to 11:30 PM (Tue-Sun), Mon Closed",500,2,"Cash', 'Debit Card', 'Delivery', 'Credit Card', 'Takeaway Available', 'No Alcohol Available', 'Indoor Seating', 'Table booking not available', 'Desserts and Bakes', 'Air Conditioned",4.4,Very Good,469,641,-1,-1
Bonnie's Bakery,Bakery,"A-15, Saidham Purushottam Kheraj Road, Asha Nagar, Mulund West, Mumbai",Mumbai,Mulund West,19.16751721,72.94448733,"Mulund West, Mumbai",Bakery,"10:30 AM to 10 PM (Mon-Tue, Thu-Sun), Wed Closed",500,2,"Delivery', 'Credit Card', 'Cash', 'Takeaway Available', 'Indoor Seating', 'Desserts and Bakes",4.4,Very Good,329,420,-1,-1
Libon - The Cake Expert,Bakery,"Shop 7/8, Asmita Singapore Plaza, Opposite Rassaz Shopping Center, Mira Road, Mumbai",Mumbai,Mira Road,19.283009,72.863259,"Mira Road, Mumbai","Bakery, Desserts",11 AM to 12 Midnight,500,2,"Delivery', 'Cash', 'Takeaway Available', 'Credit Card', 'Air Conditioned', 'Pure Veg', 'Desserts and Bakes",4.4,Very Good,126,274,1,-1
Poetry by Love and Cheesecake,Cafe,"Pali Darshan, Junction of 16th & 33rd road, Linking Road, Bandra West",Mumbai,"Linking Road, Bandra West",19.06556055,72.8310718,"Linking Road, Bandra West, Mumbai","Cafe, Desserts",8 AM to 12 Midnight,1000,3,"Breakfast', 'No Alcohol Available', 'Dinner', 'Cash', 'Takeaway Available', 'Credit Card', 'Debit Card', 'Lunch', 'Delivery', 'Desserts and Bakes', 'Indoor Seating', 'Table Reservation Not Required",4.4,Very Good,2223,3400,1,-1
Huber & Holly,Dessert Parlour,"Beach Haven II, Ground Floor, Juhu Tara Road, Juhu, Mumbai",Mumbai,Juhu,19.09900087,72.82756984,"Juhu, Mumbai","Desserts, Ice Cream, Italian, Pizza, Beverages",10 AM to 12:30 AM,800,2,"Debit Card', 'Lunch', 'Cash', 'Takeaway Available', 'Credit Card', 'Dinner', 'Delivery', 'Serves Jain Food', 'Valet Parking Available', 'Digital Payments Accepted', 'Catering Available', 'Desserts and Bakes', 'Indoor Seating', 'Air Conditioned', 'Kid Friendly', 'Pure Veg",4.4,Very Good,628,599,-1,-1
